category	text																				
Non-anti-LGBT+ content	அண்ணா நீங்க அழகா இன்டெர்வியூ எடுக்குறீங்க இனிய love you so much bro 😘😘😘																				
Non-anti-LGBT+ content	இப்படத்தின் மூலம் மகன் மாற்றுபாலினத்தவர் என்று தெரிந்தும் ஓதுக்கப்பட்ட பிள்ளைகள் படும் கஷ்டங்களை அழகாக சித்தரிக்கப்பட்டுள்ளது.இப்படத்தில் நடித்த அனைவரும் அருமையாக நடித்துள்ளனர்.தாய் மகன் உறவையும் அழகாக சொல்லியுள்ளனர்.																				
Non-anti-LGBT+ content	காமாத்துக்கும் காதல் இருக்கு என்பது உணர்வு.. அந்த உணர்வுக்கு மதிப்பு கொடுத்து உன் வாழ்க்கை உன் கையில் என்றது சட்டம்..	 	 அனைத்து உயிர்களும் மகிழ்ச்சியாக இருக்க வேண்டும்..																		
Transphobic	திருநங்கைகளின் முன்னேற்றம் இதில் தெரிகிறது.... முன்னேற்றம் முன்னேற்றம் என்று தூக்கி விட்டு இறுதியில் ஆண்கள் தான் பின் தங்கி இருக்கிறோம் 😭😭😭😭																				
Non-anti-LGBT+ content	இந்திய ஒன்றியம் இனி மெல்லச் சாகும்.																				
Non-anti-LGBT+ content	எனக்குத் தெரிஞ்சு அடுத்தவங்களோட உணர்வை மதித்து நடக்கிற அவங்கதான் மனிதன்  குளம்																				
Non-anti-LGBT+ content	எடுப்பது பிச்சை பேச்சைப்பாரு ரயில்வே போலீஸ் தூங்குகிறதா மக்களே நமக்கென்ன என்று வேடிக்கை பார்க்காதீர்கள் நாளை உங்களுக்கும் நடக்கலாம்.																				
Homophobic	இந்த அநியாயத்தை தனி மனித உரிமை என்றால். ஹெரோயின், கஞ்சா ,எல்லா போதை வஸ்துக்களையும் பாவிப்பது தனி மனித உரிமையாகும்																				
Non-anti-LGBT+ content	அருமை நல்ல தரவு   அரசு இவர்கலுக்கு   வாழ்வாதரத்தை  ஏற்படுத்தி கொடுக்கவேண்டும்  இவர்கலும்  மனிதர்கலே																				
Homophobic	இது வெளிநாட்டு சதி. இதுவரை வந்த தாக்குதல் விட இது மோசமானது. இதற்கு பெண்கள் எப்படி ஆதரவு தருகிறார்கள் என்பது புரியவில்லை. படித்து கணிணி நிறுவனத்தில் வேலை பார்க்கும் ஆண்கள் மற்றும் பெண்கள் மட்டுமே ஆதரவு தருகிறார்கள். இவர்கள் அனைவரும் வெளிநாட்டு கலாச்சாரத்திற்கு  காசுக்காக அடிமையானவர்கள்.																				
Non-anti-LGBT+ content	லாரஸ் எதுக்கு டா சொல்ர																				
Non-anti-LGBT+ content	நீயே அப்படிதான்டா இருக்க😂😂																				
Non-anti-LGBT+ content	மற்றவர்களின் மன நிம்மதிக்காக தன் உயிரையும் மாய்த்து கொள்ள தயாராக இருக்கும் ஒரு ஜீவன் திருநங்கைகள்தான்.																				
Non-anti-LGBT+ content	பென்னாடம் பகுதியா																				
Non-anti-LGBT+ content	ஏதோ இங்க இருக்குற எல்லோரும் உத்தமன் மாதிரி பொங்குவானுங்க மானங்கெட்டவனுங்க																				
Non-anti-LGBT+ content	so far only 13 dislikes ,  but 230 likes ; ; இதுவே நீங்க சொல்ல வந்த விடயத்துக்கு கிடைத்த மிக பெரிய வெற்றி என நான் கருதுகிறேன்.																				
Non-anti-LGBT+ content	உங்க உரிமைய நீங்க கேக்குறீங்க இதுல என்ன தவறு  இருக்கும்... காதல் யார் மேலையும் வரலாம்...																				
Non-anti-LGBT+ content	Naga Rathinam ; ரயில் பயணிப்பதற்க்காக இயக்கப்படுகிறது, பிச்சை எடுப்பதற்க்காக அல்ல.																				
Non-anti-LGBT+ content	எடுக்குது பிச்சை.இதில் திமிரு. பக்கா பிராடு நாய்ங்க இதுங்க																				
Non-anti-LGBT+ content	அந்த திருநங்கை அம்மாவை வணங்குகிறேன்😢🙏🙏🙏🙏																				
Non-anti-LGBT+ content	மனிதம் ஒன்றே தீர்வாகும்..																				
Non-anti-LGBT+ content	அந்த மனசுதான் கடவுள் 😣😣😣😣😣																				
Non-anti-LGBT+ content	நீங்களும் திருநங்கை என்று எதற்காக இப்படி ஏமாற்கிறீர்கள். நீங்கள் திருநங்கை அல்ல சாதாரண ஆண் என்று தெரிந்த உடன் அந்த திருநங்கை கு எப்படி இருக்கும் என்று நினைத்து பார்க்க மாட்டீங்களா. ஏதோ வேலையுடன் வெளியில் போகும் அந்த திருநங்கை யை எதற்காக இப்படி கலாய்கிறீங்க. இதில் எங்களுக்கு நிச்சயம் சிரிப்பு வராது . இதில் பாகம் 2 வேற😒																				
Non-anti-LGBT+ content	உதவி செய்வது நல்ல பழகக்கம்  வாழ்த்துக்கள்																				
Non-anti-LGBT+ content	வாங்க நம்ம செய்யலாம்																				
Non-anti-LGBT+ content	வீடியோ போட்டா முழுசா போடுங்க டா ஏண்டா பாதியில் கட் பண்றீங்க நீங்க பணம் சம்பாதிக்க இருக்கு நாங்க கேன் கெனை ... டுபாகூர் பசங்களா																				
Non-anti-LGBT+ content	நல்ல கருத்து உலகத்துக்கு ஆனால் நீங்க செஞ்சது நடிப்புனு தெரிஞ்சா அந்த திருநங்கையின் மனசு எவ்ளோ காயப்படும் தெரியுமா உங்களுக்கு																				
Non-anti-LGBT+ content	டேய் இது நல்லதுக்கு இல்ல😐																				
Non-anti-LGBT+ content	அவர்களுக்கு திருநங்கைகள் என்று அழகிய பெயர் உள்ளது. யாரோ ஒரு திருட்டு திருநங்கை செய்ததற்கு அனைவரையும் திட்டுவது சரியல்ல. ஒருவரை குறித்து திட்டு , அனைவரையும் திட்டாதே .சொன்ன தவறுக்கு மன்னிப்பு கேட்கவில்லை என்றாலும் பரவாயில்லை, ஆனால் திரும்ப திரும்ப ரொம்ப பேசுகிறாய்.இது உனக்கு நல்லதல்ல. Be careful																				
Non-anti-LGBT+ content	Ayyo ji! சக மனிதனை துன்புறுத்தாமல் யார் என்ன செய்தால் உங்களுக்கென்ன?? இயற்கையை பற்றி internet la பேசுறது விந்தையா இருக்கு!																				
Non-anti-LGBT+ content	உண்மைகளை உள்ளது உள்ளபடி	 மிகவும் வெளிப்படையாக  உங்கள்	 பேச்சை கேட்கும் போது மனது	 நெருடல் உண்டாகிறது.கஷ்டமாக உள்ளது. அரசாங்கம் மாறி உள்ளதால் இனி உங்கள் கோரிக்கைகள் ஏற்க்கபடும்.	 முயர்ச்சி  செய்யுங்கள்.																
Non-anti-LGBT+ content	யோவ் ஜெய் பல வித்தைகள கைல வச்சிருக்கய்யா.நல்லா வருவய்யா,நல்லா வரனும்❤️❤️❤️																				
Non-anti-LGBT+ content	1:30 - 1:38 உங்க பிள்ளை அப்படி பட்ட வாழ்க்கையை தேர்ந்தெடுக்கும்போது அது சரியா?																				
Non-anti-LGBT+ content	ganesh s Sakthi  நீங்க என்ன பண்றீங்க என்ன படிச்சிருக்கீங்க																				
Non-anti-LGBT+ content	அருமையான பதிவு வாழ்த்துக்கள் 🙏🙏🙏👍👏👌																				
Non-anti-LGBT+ content	உங்கள் நடிப்பு அருமை  தலைவா நீங்கள் திருநங்கைகாக இந்த நடிப்பு எனக்கு புடிச்சிருக்கு உங்கள் நடிப்பு வாழ்க்கை பல்லாண்டு																				
Non-anti-LGBT+ content	நடனம் ஆடியபோது என் கண்ணு வேர்க்கஆரமிச்சிடிச்சி யா❤																				
Non-anti-LGBT+ content	கடல் குதிரை பற்றி மீனவர்களுக்கு தெரியனும் ஏன்னா நாகைல 15கிராம் கடல் குதிரை 2000ரூபாய் விக்கராங்க விழிப்புணர்வு பண்ணுங்க சகோதரா																				
Non-anti-LGBT+ content	Blue Lilly  u can even consider me as an atheist... so plzzz மதம் ரீதியாக அ‌ல்லது மார்கம் ரீதியாக பேசவேண்டாம்...																				
Non-anti-LGBT+ content	இது இயற்கையில் உள்ளதே அவர்கள் ‌மனிதர்கள் தான் 	 அவர்கள் காதல் மட்டும் உண்மை ‌																			
Homophobic	நீ பெண்ண இல்ல ஆணா.																				
Non-anti-LGBT+ content	நீங்கள் ஒரு திருநங்கை என்பதை நம்பவேமுடியவில்லை. மிகவும் அழகாக இருக்கிறீர்கள் . ஒரு சராசரி பெண்னை  விட ............................ வாழ்த்துக்கள் .																				
Non-anti-LGBT+ content	திருநங்கைகலின் அட்டகாசத்தை ஏன் திருநங்கைகலே தட்டிகேட்ககூடாது ?சமுதாயத்தில் ஒரு அந்தஸ்து இருக்கும்பச்சத்தில் எல்லாம் தவராக நிலைநாட்டுகிறது  இதைதவிர்த்தால் சமுதாயத்தில் அனைவரும் சமமானவர்களே!👍																				
Non-anti-LGBT+ content	அவள் ஆணும் இல்லை பெண்ணும் இல்லை	 அவள் தான் உண்மையான மனுஷி. 	 மனிதம் எவரிடம் உள்ளதோ	 அவன்தான் மனிதன்❤️❤️❤️. 	 அவர்களை நேரில் வாழ்த்த விரும்புகிறேன். 	 வாழ்த்த மட்டுமல்ல வணங்கவும் தான். 	 அவர்களை தொடர்பு கொள்ள உதவுங்கள்														
Non-anti-LGBT+ content	Super . அந்த அக்காவுக்காக 👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏																				
Homophobic	Mohan kumar குழந்தை  இல்லாதவர்களை   கேட்டுப் பாருங்கள்......பிறகு  ஏன்    இரூபாலினரை  திருமணம்  புரிவதி ல்லை.  திருமணம் ஆனவுடன் முதல்   வேலை  என்ன தெரியுமா? வம்ச விருத்தி தான்.... முதல் இரவு.....  சாந்தி முகூர்த்தத்தில்  தான் வாழ் க்கை  துவங்குகிறது...அது தான் MAIN....																				
Non-anti-LGBT+ content	Venkatesh Rajagopalan மிருகங்களிலும் இது சாதாரணம், யோசிக்காமல் இங்கே வந்து உளர வேண்டாம் மேதாவியே!																				
Non-anti-LGBT+ content	நீ  எப்படி கௌரி?																				
Non-anti-LGBT+ content	வாழ்க வளமுடன்!; எல்லாம் நல்லபடி நடக்க ஆண்டவன் துணையிருப்பான்,; அருமை பேச்சு,; நியாயமான கோரிக்கைகள்,																				
Non-anti-LGBT+ content	வீடியோ எடுத்து உடனே ரயில்வே காவல்துறைக்கு வாட்ஸ்அப்பில் அனுப்ப வேண்டும்.																				
Transphobic	இவா ஆம்பளயா?பொம்பளயா? மொ..யையே காணோம்?																				
Non-anti-LGBT+ content	Ha ha ha.... அருமை  ! மேற்கத்திய  உலகம் ...; அதைப்பற்றி கொஞ்சம்...; அமெரிக்க நிலப்பரப்பின் பூர்வக்குடி மக்களை அழிச்சிட்டு அமெரிக்கா கனடான்னும் ஆஸ்திலிய பூர்வகுடிமக்களை அழிச்சிட்டு ஆஸ்திரேலியான்னு ஏகப்பட்ட நிலப்பரப்பையும் பெட்ரோலிய; மார்க்கெட் , Medical drugs லிருந்து உரம் ,பூச்சிமருந்து,பால்பவுடர்,; சோப்பு,...Google ..Faceboசரி ..ன்னு ..உலக வங்கி அவுங்க கைப்புள்ள ஐநா சபை..அப்புறம்; ஆயுதவியாபாரம்....இப்படி பணங்கொழுத்த நாட்டுல நடக்கிற காம கூத்துக்கள்; வெளிநாட்டு முதலீட்டாளர்கள்; மற்றும் உலக வங்கி கடனை நம்பி பொழப்பு நடத்துற நம்ம; நாட்டுக்கும் நம்ம பண்பாட்டுக்கும் ; ரொம்ப முக்கியம் - யோகி																				
Non-anti-LGBT+ content	சகோதரி யார் உங்களை மறந்தாலும் இயேசு உங்களை அன்புடன் நேசிக்கிறார் .கலங்காதீர்																				
Homophobic	எந்த விலங்காவது ஓரினசேர்க்கை செய்யுமா?																				
Non-anti-LGBT+ content	பாலிமர் செய்திகலுக்காக பாத்ரூம்லிருத்தூ பால்ராஜ் 😂😂																				
Non-anti-LGBT+ content	Sex என்றால் உடலுறவு.																				
Non-anti-LGBT+ content	ரயில்வே காவல்துறை தக்க நடவடிக்கை எடுக்கவேண்டும். ரயில் பயணிகளுக்கு உரிய பாதுகாப்பு இல்லை.																				
Homophobic	Dai கேவலமா இல்லை யா டா																				
Non-anti-LGBT+ content	திருநங்கைகளின் கஷ்டத்தை நீங்கள் சொன்னீர்கள் i like you 👌🙏																				
Homophobic	இயற்கைக்கு முரணான செயல்....மனித சமூகம் முடிவு க்கு செல்கிறதோ என்ற அச்சம் தோன்றுகிறது...																				
Homophobic	இந்தஅசிங்கமான பிரச்சணைய ஏன் வெளியில பேசிரீங்க!கேவலமாக இருக்கு.																				
Homophobic	ஆதரித்த சகோதர சகோதரியே மிருகம் கூட அப்படி இருப்பதில்லை நாயை வி கேவலமா போய்ட்டியே																				
Non-anti-LGBT+ content	R. Haree Prakasam  போடா புண்டை																				
Non-anti-LGBT+ content	தம்பிங்களா பிராங்க் என்று சொல்லிக்கொண்டு பல பெண்கள் ஆண்கள் மனசை புண்ணாக்கி கொண்டு இருக்கிறீர்கள் சிரிப்பு என்பது அவசியம்தான் ஆனால் அதுவே அதிகமாக கூடாது																				
Homophobic	😱😱😱அப்படி நடக்காதுனு சொல்லமுடியாது...	 நடந்தால் உலகம் அழிவை நோக்கி வேகமா போகுது!👹👹																			
Homophobic	இது போன்ற செயல்கள் இது போன்ற வீடியோ பதிவுகள் எந்த ஒரு தேர்வு கிடையாது இது போன்ற சிந்தனைகள் மட்டுமே மனித குலத்தையே அழிப்பதற்கு ஒரு ஆயுதமாகவும் விளங்குகிறது ஆகையால் இதை யாரும் விமர்சிக்காதீர்கள் இதை தவிர்ப்பதற்கு என்ன வழியும் அதை நீங்கள் செய்யுங்கள் மனிதகுலமே காப்பாற்றப்படும்																				
Non-anti-LGBT+ content	வாழ்க வளமுடன்  சகோ																				
Non-anti-LGBT+ content	Tamil Medium Pasanga   HI BRO part-1 நல்லா இருக்கு😌 ஆனா எங்க ஊர் வாலிபர்கள் சிரியா கருத்து சொன்னாங்க part -2 வேரளவல்லா  இருக்கா பொகுதுனு😎💥💥💥💥💥😎 நம்ப channel வைரஸ் மாதிரி பரவுகிறது இதை நினைத்து எங்கழுகு மகிழ்ச்சியாக இருக்கிறது 🙏 அன்பே🔥 சிவம் 🙏																				
Non-anti-LGBT+ content	Part 2 எப்ப வரும் pro அந்த அக்காவின் அன்பிற்கும் அரவனைப்பிர்கும் எனது 🌹🌹🌹மனமார்ந்த வாழ்த்துக்கள் 🌹🌹🌹🌹																				
Non-anti-LGBT+ content	இவர்களின் இந்த நிலைமைக்கு நம் சமூகமும் அரசாங்கமும் தான் காரணம் இது மாதிரி பிள்ளைகளை முதலில் பெற்றோர்கள் கைவிடக் கூடாது அவர்களை வீட்டை விட்டு அனுப்புவது தான் இந்த அவளத்திற்க்கு காரணம்																				
Non-anti-LGBT+ content	நீங்க பேசினது எல்லாம் உண்மை அக்கா, எனக்கு ஒரு ரொம்ப பெரிய ஆசை இருக்கு அத நா உங்ககிட்ட பேசணும்னு நெனைக்கற, தப்பா ஏதும் இல்லை அக்கா, என்னோட சகோதரன்னுக்கு இல்லனா என் குடும்பத்துல இருக்கிறவங்களுக்கு இந்த சூழ்நிலை வந்த என்ன பேசுவேனோ அதைத்தான் நா உங்ககிட்ட பேசணும்னு ஆசை உங்களுக்கு விருப்பமான ஒரு சகோதிரிய என்கிட்ட பேசுங்க சகோதரி ஆன எப்படி பேச போறோம்னுதா தெரியல அக்கா																				
Non-anti-LGBT+ content	நல்ல படம்(பாடம்) நமக்கு மட்டுமல்ல சமூகத்திற்கும்.. மனிதரில் யாரும் போதமில்லை. புரிதல் நாட்டுக்கும் வீட்டுக்கும் வருதலே சிறப்பு...																				
Non-anti-LGBT+ content	அப்போ போ டா. இங்க என்னடா பேச்சு																				
Non-anti-LGBT+ content	Elizabeth Devagnanam ஓரினசேர்க்கை உடல் இச்சை சார்ந்தது மட்டும் இல்லை, அதிலும் காதல், அன்பு, பாசம் என அனைத்து உணர்ச்சிகளும் உள்ளது, உங்கள் மழுங்கி போன மூளையில் இந்த விஷயம் ஏறுவது கடினம் தான்																				
Non-anti-LGBT+ content	அருமையாக சொன்னீர்கள் நண்பா 👏👌🤝																				
Non-anti-LGBT+ content	நிறையபேர் அழகை மட்டும் பேசுகிரிர்கள் இது தவரானது காரணம் திருநங்கையாக இருந்தாலும் அழகை மட்டும் ஆதரிப்பதாக உள்ளது சிலரின் கருத்துக்கள்																				
Homophobic	weird தமிழன்  உங்கமேல உள்ள தப்ப சொசைட்டி மேல போடாதிங்க தப்ப புரிஞ்சுக்க பாருங்க நீங்க அடுத்தவனுக்க மனசக் கெடுப்பீங்க ஆனா பழி மனசு கெட்டவனுக்க மேலயா	 நீங்க நிர்வாணமாகி ஒருத்தன உணர்ச்சியை தூண்டிவிட்டு அவன கெடுத்துவிட்டு பழியை அவன்மேல் இடுவது நியாயமா	 நடை உடையை காத்துக்கொள்வது தனிமனித கட்டுபாடு தனிமனித கட்டுபாடு இல்லாதவர்கள் விபச்சாரிகளே																		
Non-anti-LGBT+ content	கண்கள் குளமானது. சாலையில் கண்ட ஒரு திருநங்கை தேவதை. அன்புள்ளம் கொண்ட இந்த அழகி பல்லாண்டு வாழ்க.🙏																				
Non-anti-LGBT+ content	SEETHA LAKSHMI  உங்களின் பதிலிற்க்கு நன்றி.																				
Non-anti-LGBT+ content	இந்த சட்டத்தின் மூலம் பைபுள் உண்மை என்று நிருபித்துவிட்டீர்கள் மிக்க நன்றி																				
Non-anti-LGBT+ content	இது மாரத்தான் சில திருநங்கை  வந்து ரொம்ப அக்கிரமம் பண்றாங்க இதுக்கு காவல்துறை என்ன நடக்குதுன்னு தெரியல அதேமாதிரி நம்ம அரசாங்கம் என்ன நடவடிக்கை எடுக்கப்போகிறார்கள் தெரியல ரொம்ப உக்கிரமான பண்றாங்க இதுக்கு ஒரு நல்ல தீர்ப்பு கண்டிப்பா வரணும் இவங்கள ஒண்ணுமே பண்ண முடியல எனக்கு ரொம்ப ஜாஸ்தி ஆகுது எங்க போனாலும் பணம் பணம் பணம் வராங்கன்னா சும்மா பசங்க சில பேர் இருக்காங்க அதுக்கு நான் எல்லாரையும் குத்தம் சொல்லல ஆனா சில பேர் வந்துட்டு ரொம்ப கொச்சையான வார்த்தைகளை பேசுறாங்க அதாவது துணியை தூக்கி காமிக்க ரொம்ப பன்றாங்க பன்றாங்க அதை நம்ப அவங்க கிட்ட வந்து சண்டை போட முடியும் போட முடியல உங்ககிட்ட என்னத்தைப் பேசுவது ஒன்னும் புரியல இது மக்கள்தான் கண்டிப்பாக வந்து தீர்ப்பு தரும் ஜெய்ஹிந்த்																				
Non-anti-LGBT+ content	I am venkatesh  போடா தேவிடியா தேவிடியா  தேவிடியா தேவிடியா  புள்ள																				
Homophobic	இது ரொம்ப கண்டனத்திற்குரியது  நம் நாட்டின் பண்பாடு  கலாச்சாரம் சீரழிவிக்கு வழி வகுக்கும்																				
Non-anti-LGBT+ content	ப்ரோ.அவங்களும் திருநங்கைகள்.இவங்க.அவங்கள.வசூல்.பண்ண.விடமாட்டாங்க.அவங்கள பார்த்தா வேஷம்.போட்ட மாதிரியே.இருக்கு.சொல்லுங்க.ப்ரோ.இவங்க.கட்டப்பஞ்சாயத்து.பண்றாங்க உங்களுக்கு தெரியலையா?																				
Non-anti-LGBT+ content	Raju Raju  நீங்க எந்த ஊரு. நான் திருச்சி. வாங்க மாவட்ட ஆட்சியர்ட்ட போவோம். உங்க புண்ணியத்துல oru3திருநங்கைகள் அரசின் உதவிகலை பெறுவோம்.																				
Non-anti-LGBT+ content	Kanagam G  பிடிச்சிரூக்கு																				
Non-anti-LGBT+ content		 நாவினாற் சுட்ட வடு.																			
Homophobic	ஒன்னும் புரியாம கண்டதயும் பேசதீங்க...	 சரி...அப்போ நீங்க இப்போ ஒரு பொண்ணு மேல ஆச படுறீங்க ...அப்போ நாளைக்கே ஒரு பெண் குதிரை இல்ல பெண் குரங்கு மேல ஆச படுவீங்களா? 	 நீங்க பேசுற விஷியம் உங்க அறிவுக்கு எட்டலனா ..நீங்க தெரிஞ்சுட்டு பேசுங்க...																		
Transphobic	Venkat Raman போடா லூசு 9 துங்ககிட்ட நீ அசிங்கபட்டாதான் உனக்கு தெரியும் வயசான கிழவி தொடர்வன்டில வியாபாரம் பண்ணி வாலுது இதுங்க ஒண்ணு பீட்ச எடுக்கும் இல்ல பாலியல் தொழில் பண்ணும்																				
Non-anti-LGBT+ content	தப்பா இருந்தா காலில் விழுந்து மன்னிப்பு கேப்போம் 	 தப்பு இல்லைனா தோலில் ஏறி மிதிப்போம் திருநங்கைகள்																			
Non-anti-LGBT+ content	பார்க்கும் முன்பே லைக் போட்டுட்டேன் நண்பா																				
Homophobic	காமத்தில் கழுதையும்	 அழகே.....👍🔥❤️😀																			
Non-anti-LGBT+ content	அந்த அக்காவுக்கு நன்றி.....																				
Transphobic	இதுவே ஆண்கள் செய்தால் Eve teasingனு சொல்லி உள்ள போடுவானுங்க. ஆனா இந்த ஈனப்பிறவிகளை போலீஸ் ஒன்னும் செய்யாது.																				
Non-anti-LGBT+ content	ஓணான் ஓன்னுக்கு போனமாறி முகத்த வச்சிக்கிட்டு... ஒன்ன ஒருத்தன் ஒரசுனான???																				
Non-anti-LGBT+ content	டேய் திருநங்கை  உதவி மட்டும் இல்லை உயிரே குடுப்பாங்கடா அவங்கிட்ட போயி ப்ராங் பனனறீங்கடா ..																				
Non-anti-LGBT+ content	இயேசுவே உலகின்ஒளி உனக்கு ரொம்ப பகுத்தறிவு போல , பகுதரறிவு  உள்ளவன் பிறரின் உணர்வுகளை புரிந்து கொள்பவன், உங்களின் கடவுளான ஏசு கிறிஸ்து போல, உன்னை மாரி அல்ல																				
Non-anti-LGBT+ content	உங்கள் போல் உள்ளவர்கள், வாழ்க்கை அமைய இறைவனை வேண்டுகிறேன். உங்கள் பேச்சு மிக அழகு, உண்மையை சொன்ன தங்கச்சிக்கு நன்றி, உங்கள் ஆசை நிறைவேறும்.வாழ்க்கைக்கு தேவையான பணத்தை சேர்த்து வைக்கவும். அருமை நன்றி மா👍🙏❤️																				
Homophobic	நிஜமாவே இது ஒரு மன நோய் தான்.. காதல் என்பதை மன நோய் என்பார்கள் ஆனால் அது உண்மை இல்லை																				
Non-anti-LGBT+ content	மண்ட புண்ட சுன்னி மாதிரி இருக்கு...																				
Non-anti-LGBT+ content	எல்லா அவனும் அவளுக்கானவன் இல்லை	 எல்லா அவளும் அவனுக்கானவள் இல்லை	 இயல்புகளை ஏற்றுகொண்டு 	 இயற்கையோடு இயைந்து வாழ்வோம் .....! ❤🏳️‍🌈	 We support LGBTQ																
Non-anti-LGBT+ content	Chen Nila  கவலை வேண்டாம் ம நான் இருக்கேன் உணகு ❤️🙏👍																				
Non-anti-LGBT+ content	நல்ல மனசு இருகவங்க எல்லோரும் உயர்ந்தவர்கள் .அந்த அக்கா உயர்ந்தவர்																				
Non-anti-LGBT+ content	இந்தியா கிறித்தவ நாடு அல்ல! மதசார்பற்ற நாடு.																				
Homophobic	அடடா அவளா... இவள். ...																				
Non-anti-LGBT+ content	தவறை யார் செய்தாலும் அது தவறே.. தி வேலை கொடுக்கமாட்டார்கள் என்று யார் சொன்னது.. வேலை செய்து பிழைப்பு செய்யும் திருநங்கைகளும் உண்டே...பெரும்பாலானோர் உழைப்பதற்கு தாயாரில்லை என்பதே உண்மை..																				
Homophobic	ஒரு ஆன் என்னை தொட்டால் எனக்கு எந்த வகையான உணர்வும் வராது அதிவே ஒரு பெண் தொட்டால் என் மனம் சிலிர்த்து விடும் அதுதான் இயற்கையின் நியதி புத்தி கெட்ட மனிதனை தவிர வெரு எந்த உயிரினமும் தன் துணையாக சக இனத்தை துனை கொண்டதில்லை  இது ஒருவகை மன நோய் சுருங்க சொன்னால்  பைதியகார கூட்டம் வெரு என்ன சொல்ல																				
Non-anti-LGBT+ content	உங்களின் மனவலிமைக்கு என்னுடைய மரியாதை கலந்த வணக்கங்கள்💐🙏																				
Non-anti-LGBT+ content	Bro சிரிப்பு வரல சென்டிமென்ட் தான் ஆகுது நான் அழுதுட்டென் நண்பா																				
Non-anti-LGBT+ content	இவனுக யாரு திருநங்கைகளை தப்பா பேச. எவனையாவது ஒரு வேலை வாங்கி குடுக்க சொல்லு பொட்டை பயலுக ஓடிருவானுக  பாடுங்க.																				
Non-anti-LGBT+ content	வீடியோ எடுத்தவரே உலகில் வேறு எங்கேயும் சண்டை நடப்பதில்லையே அங்க போய் வீடியோ எடுக்க தானே ஏன் திருநங்கை  சண்டை போடும் இடங்களில் மட்டும் தான் வீடியோ எடுப்பீர்களா அங்க தான் உங்களுக்கு கண்ணு தெரியுதா வேற எங்கேயும் சண்டை நடக்கும் இடத்தில் வீடியோ எடுக்கணும்னு தோணலையா நாங்க தான் உங்களுக்கு  எலக்காரம் ஆன ஆளா இனிமேல் இதுபோன்ற பதிவுகளை போட வேண்டாம் போட்டோ எங்கெங்கு சண்டை நடக்கிறதோ அங்கெல்லாம் சென்று வீடியோ எடுத்து போடுங்கள் சரியா திருநங்கைகளை பகைத்துக்கொள்ள வேண்டாம் நாங்கள் வீணாக சண்டைக்கு செல்லமாட்டோம் எங்களை இழிவு படுத்தும் போது தான் நாங்கள் வாக்குவாதத்தில் ஈடுபடுவோம் யாரும் சும்மா ஒருவரை சண்டை போட மாட்டோம் கருத்தில் புரிந்துகொண்டு வீடியோ எடுங்க																				
Non-anti-LGBT+ content	ஐயப்பன் எதில் சேர்த்தி? 377 க்கு புறம்பானவரா? 377ஐ குறை கூறுபவர்கள் ஐயப்பனை என்ன செய்யப் போகிறார்கள்? கூவாத்தூரில் கும்மாளம் போட்ட மகாபாரத அர்ச்சுனனை என்ன செய்யப் போகிறீர்கள்																				
Homophobic	ச்சைக் கருமம், கல்யாணமாம் , குழந்தை த்த்தெடுப்பாம்.. இதுக வளர்க்கற புள்ளைகளும் இதுக மாதிரியே தான் வளரும்...த்தூ																				
Homophobic	மிறுகங்கள் கூட ஆணும் ஆணும் ,பெண்ணும் பெண்ணும்,ஊடல் கொள்வதில்லை. ஓரிணச்சேர்கையாள் ஒரு குடும்ப பாரம்பரியத்தை உருவாக்க முடியாது.																				
Non-anti-LGBT+ content	ஆன்டவன்   இருக்கிறான்   கவலைபடதே   சகோதரி	 ரஜினி   மக்கள் மன்றம் பாண்டிச்சேரி																			
Non-anti-LGBT+ content	அன்பு இருக்கும் இடத்தில் இறைவன் கருணை இருக்கும் வாழ்த்துதிருநங்கை உறவுகளுக்கு																				
Non-anti-LGBT+ content	இன்னும் பல gay  தன் பிரச்சினை வேலியில்  சொல்ல முடியமால் தன் வாழ்கின்றனர் .  ஒரு பெண்ணின் வாழ்க்கையை கெடுத்துவிடதே என்ற கருத்தை  மிகவும் பிடித்திருந்தது. வாழ்த்துக்கள்																				
Non-anti-LGBT+ content	சாத்தியமா சொல்றேன்  அந்த சகோதரி 100 வருஷம் வாழனும் நல்லா 💓💓																				
Homophobic	உங்க வீட்ல உள்ளவர்கள் இந்த மாதிரி செஞ்சா ஒத்து பங்களா																				
Non-anti-LGBT+ content	அந்த அக்கா ரொம்ப நல்ல மனசு உள்ளவங்களா இருக்காங்க நினச்சி கூட பாக்கள நீங்க விளையாட்ட செய்த விசயம் ஆனா ஒரு நல்ல மனச கண்டுபிடிச்சி உலகத்துக்கே காட்டிருக்கீங்க.அவங்களாம் கடவுள் மனசே கஸ்டமா போச்சி..																				
Non-anti-LGBT+ content	செம படம். என்னோட லைப் லா நடக்குறது படமா பார்க்குறேன்																				
Non-anti-LGBT+ content	திருநங்கை  இந்த மாதிரி நல்லவங்களும் இருக்காங்க இருக்கிறார்கள் கெட்டவர்களும் இருக்கிறார்கள் ஆனால் ஸ்கூலில் நடந்த கொடுமை வீட்டில் நடந்த கொடுமை எல்லாமே சிரிச்சுகிட்டே சொல்றீங்க அது எப்படி																				
